id,symbol,open_price,close_price,open_time,close_time,position_type,volume,profit,sl,tp,comment
6300735711,EURUSD,1.098934,1.1007,1723597206,1723632610,Sell,0.2,-35.31999999999869,1.1006840000000002,0.0,
3084706276,EURUSD,1.098128,1.10065,1723593604,1723634406,Sell,0.01,-2.521999999999913,0.0,1.0969879999999999,
1057064215,EURUSD,1.0998559999999997,1.10065,1723630208,1723634406,Sell,2.1,-166.74000000003855,1.1015059999999999,0.0,
330162824,EURUSD,1.10088,1.10065,1723634110,1723634406,Sell,21.099999999999998,485.3000000003682,1.1023800000000001,0.0,
6534428827,EURUSD,1.10065,1.102036,1723634406,1723638007,Buy,0.01,1.3860000000001094,0.0,1.10215,
2330663495,EURUSD,1.102186,1.1022100000000001,1723638007,1723643710,Buy,0.01,0.024000000000024002,0.0,1.103536,
8390810928,EURUSD,1.10237,1.102392,1723643710,1723648809,Buy,0.01,0.02199999999996649,0.0,1.1037100000000002,
4098732735,EURUSD,1.1025420000000001,1.10397,1723648809,1723651810,Buy,0.01,1.4279999999997628,0.0,1.103892,
9256729838,EURUSD,1.10412,1.104252,1723651810,1723656609,Buy,0.01,0.132000000000021,0.0,1.10547,
1073511792,EURUSD,1.104252,1.102882,1723656609,1723658703,Sell,0.01,1.3700000000000934,0.0,1.102912,
3109952212,EURUSD,1.102722,1.101764,1723658703,1723662304,Sell,0.01,0.9580000000000144,0.0,1.1013819999999999,
644467707,EURUSD,1.101604,1.10159,1723662304,1723665905,Sell,0.01,0.013999999999958492,0.0,1.100264,
8225272368,EURUSD,1.10159,1.1016160000000002,1723665905,1723845008,Buy,0.01,0.026000000000081517,0.0,1.1029300000000002,
5946151113,EURUSD,1.101776,1.1020860000000001,1723845008,1723848609,Buy,0.01,0.31000000000003247,0.0,1.1031160000000002,
9508678409,EURUSD,1.102246,1.10256,1723848609,1723852210,Buy,0.01,0.31399999999992545,0.0,1.1035860000000002,
2420832944,EURUSD,1.10256,1.10246,1723852210,1724025900,Sell,0.01,0.09999999999998899,0.0,1.10131,
7184576160,EURUSD,1.102784,1.104546,1724029209,1724056808,Sell,0.2,-35.240000000000826,1.1045340000000001,0.0,
6713467081,EURUSD,1.102,1.10444,1724025900,1724059205,Sell,0.01,-2.4399999999999977,0.0,1.10096,
9122121889,EURUSD,1.103646,1.10444,1724048108,1724059205,Sell,2.1,-166.74000000003855,1.105296,0.0,
9220712234,EURUSD,1.1045500000000001,1.10444,1724056810,1724059205,Sell,21.099999999999998,232.100000000115,1.1062100000000001,0.0,
4773408931,EURUSD,1.10444,1.1044800000000001,1724059205,1724064610,Buy,0.01,0.040000000000040004,0.0,1.10579,
1051751537,EURUSD,1.10464,1.1046639999999999,1724064610,1724087107,Buy,0.01,0.023999999999801958,0.0,1.1059800000000002,
377724346,EURUSD,1.1055879999999998,1.10726,1724088309,1724089810,Sell,0.2,-33.44000000000236,1.107238,0.0,
8276342160,EURUSD,1.1046639999999999,1.10653,1724087107,1724090108,Sell,0.01,-1.8660000000001455,0.0,1.103314,
6691089891,EURUSD,1.1067179999999999,1.10653,1724089209,1724090108,Sell,2.1,39.479999999969536,1.108368,0.0,
623092720,EURUSD,1.10638,1.107956,1724090108,1724104808,Sell,0.01,-1.5760000000000218,0.0,1.10503,
9537409580,EURUSD,1.10728,1.107956,1724100010,1724104808,Sell,0.2,-13.519999999997978,1.10894,0.0,
1421869828,EURUSD,1.10813,1.107956,1724102710,1724104808,Sell,2.1,36.54000000002489,1.10979,0.0,
2049076481,EURUSD,1.107796,1.107792,1724104808,1724132403,Sell,0.01,0.003999999999892978,0.0,1.1064559999999999,
573269955,EURUSD,1.107642,1.10745,1724132403,1724136004,Sell,0.01,0.19199999999996994,0.0,1.106292,
6252596904,EURUSD,1.10729,1.107288,1724136004,1724143503,Sell,0.01,0.0020000000000575113,0.0,1.10595,
5956208701,EURUSD,1.1079899999999998,1.109648,1724147110,1724169308,Sell,0.2,-33.160000000003194,1.10964,0.0,
1347036893,EURUSD,1.1071280000000001,1.1097759999999999,1724143503,1724170506,Sell,0.01,-2.6479999999997617,0.0,1.105788,
9594214972,EURUSD,1.1089799999999999,1.1097759999999999,1724168709,1724170506,Sell,2.1,-167.16000000000398,1.11063,0.0,
8508830802,EURUSD,1.1099359999999998,1.1097759999999999,1724170208,1724170506,Sell,21.099999999999998,337.59999999986906,1.111586,0.0,
1409166287,EURUSD,1.1096259999999998,1.109508,1724170506,1724174107,Sell,0.01,0.11799999999984045,0.0,1.1082759999999998,
1399881179,EURUSD,1.109508,1.110866,1724174107,1724175307,Buy,0.01,1.3579999999999703,0.0,1.110858,
9069983879,EURUSD,1.110866,1.110384,1724175307,1724178908,Sell,0.01,0.4819999999998715,0.0,1.109516,
9062856653,EURUSD,1.11113,1.112794,1724180710,1724196309,Sell,0.2,-33.2800000000022,1.11279,0.0,
1054554931,EURUSD,1.110224,1.11275,1724178908,1724208600,Sell,0.01,-2.525999999999806,0.0,1.108884,
7833397056,EURUSD,1.1119919999999999,1.11275,1724188809,1724208600,Sell,2.1,-159.18000000000765,1.113642,0.0,
4801720922,EURUSD,1.112832,1.11275,1724207408,1724208600,Sell,21.099999999999998,173.02000000029014,1.114492,0.0,
9180434724,EURUSD,1.11275,1.11276,1724208600,1724255110,Buy,0.01,0.010000000000065512,0.0,1.11409,
2508977544,EURUSD,1.11276,1.11141,1724255110,1724258105,Sell,0.01,1.3499999999999623,0.0,1.11141,
4307103491,EURUSD,1.11126,1.10988,1724258105,1724259605,Sell,0.01,1.3799999999999368,0.0,1.10991,
477015403,EURUSD,1.1097299999999999,1.110962,1724259605,1724261706,Sell,0.01,-1.2320000000001219,0.0,1.10838,
6383812987,EURUSD,1.111,1.110962,1724260505,1724261706,Sell,0.2,0.7599999999996498,1.1126500000000001,0.0,
8818129593,EURUSD,1.1119139999999998,1.110962,1724261408,1724261706,Sell,2.1,199.9199999999668,1.113564,0.0,
5629511891,EURUSD,1.112334,1.11417,1724262606,1724264710,Sell,0.2,-36.72000000000342,1.113984,0.0,
5671808033,EURUSD,1.113276,1.11495,1724264707,1724270710,Sell,2.1,-351.54000000003685,1.114926,0.0,
